81.1.226.9 ,1058788206,07/21/2003 07:50,All,blah blah,1,3,910,
62.255.40.9 ,1062373616,08/31/2003 19:46,All,party AND masturbation,21,40,910,
62.255.40.9 ,1062373639,08/31/2003 19:47,All,party AND masturbation,31,40,910,
62.255.40.9 ,1062373661,08/31/2003 19:47,All,party AND masturbation,1,5,910,
62.255.40.9 ,1062373835,08/31/2003 19:50,All,group AND masturbation,1,40,910,
62.255.40.9 ,1062373847,08/31/2003 19:50,All,group AND masturbation,1,9,910,
62.255.40.9 ,1062373877,08/31/2003 19:51,All,jack and jill,1,4,910,
62.255.40.9 ,1062373901,08/31/2003 19:51,All,jacking off party,1,5,910,
62.255.40.9 ,1062373929,08/31/2003 19:52,All,circle jerk,1,10,910,
62.255.40.9 ,1062373954,08/31/2003 19:52,All,mutual masturbation,1,5,910,
66.189.179.200 ,1062374340,08/31/2003 19:59,All,animals,1,24,910,
80.6.74.2 ,1062381288,08/31/2003 21:54,All,old,1,396,910,
80.6.74.2 ,1062381298,08/31/2003 21:54,All,old,41,396,910,
217.134.209.87 ,1062381559,08/31/2003 21:59,All,cheer,1,14,910,
80.6.74.2 ,1062381663,08/31/2003 22:01,All,old,41,396,910,
80.6.74.2 ,1062381744,08/31/2003 22:02,All,old,41,396,910,
80.6.74.2 ,1062381831,08/31/2003 22:03,All,old,41,396,910,
80.6.74.2 ,1062381835,08/31/2003 22:03,All,old,51,396,910,
80.6.74.2 ,1062381889,08/31/2003 22:04,All,old,51,396,910,
80.6.74.2 ,1062381942,08/31/2003 22:05,All,old,61,396,910,
80.6.74.2 ,1062381981,08/31/2003 22:06,All,old,61,396,910,
80.6.74.2 ,1062382122,08/31/2003 22:08,All,old,61,396,910,
80.6.74.2 ,1062382168,08/31/2003 22:09,All,old,61,396,910,
80.6.74.2 ,1062382210,08/31/2003 22:10,All,old,61,396,910,
80.6.74.2 ,1062382214,08/31/2003 22:10,All,old,71,396,910,
80.6.74.2 ,1062382270,08/31/2003 22:11,All,old,71,396,910,
80.6.74.2 ,1062382310,08/31/2003 22:11,All,old,71,396,910,
80.6.74.2 ,1062382598,08/31/2003 22:16,All,old,71,396,910,
80.6.74.2 ,1062382606,08/31/2003 22:16,All,old,81,396,910,
80.6.74.2 ,1062382671,08/31/2003 22:17,All,old,81,396,910,
80.6.74.2 ,1062382817,08/31/2003 22:20,All,old,81,396,910,
80.6.74.2 ,1062382827,08/31/2003 22:20,All,old,91,396,910,
80.6.74.2 ,1062382846,08/31/2003 22:20,All,old,101,396,910,
152.163.252.8 ,1062382987,08/31/2003 22:23,All,family,1,102,910,
152.163.252.8 ,1062383041,08/31/2003 22:24,All,family,1,102,910,
152.163.252.7 ,1062383088,08/31/2003 22:24,All,incest,1,8,910,
80.6.74.2 ,1062383203,08/31/2003 22:26,All,old,101,396,910,
80.6.74.2 ,1062383361,08/31/2003 22:29,All,old,101,396,910,
80.6.74.2 ,1062383525,08/31/2003 22:32,All,old,111,396,910,
80.6.74.2 ,1062383627,08/31/2003 22:33,All,old,111,396,910,
80.6.74.2 ,1062383892,08/31/2003 22:38,All,old,111,396,910,
207.230.48.59 ,1062383941,08/31/2003 22:39,All,peeing,1,6,910,
80.6.74.2 ,1062383966,08/31/2003 22:39,All,old,111,396,910,
80.6.74.2 ,1062383984,08/31/2003 22:39,All,old,121,396,910,
80.6.74.2 ,1062384046,08/31/2003 22:40,All,old,131,396,910,
80.6.74.2 ,1062384336,08/31/2003 22:45,All,old,131,396,910,
67.74.77.242 ,1062388077,08/31/2003 23:47,Pixies Place Stories,teen *teen*,1,142,304,
66.119.34.39 ,1062388149,08/31/2003 23:49,Pixies Place Stories,school,1,78,304,
67.74.77.242 ,1062388226,08/31/2003 23:50,All,anal *teen*,1,293,910,
216.148.246.70 ,1062388233,08/31/2003 23:50,All,friend,1,293,910,
67.74.77.242 ,1062388405,08/31/2003 23:53,All,anal,1,49,910,
66.119.34.39 ,1062388679,08/31/2003 23:57,All,friend,1,293,910,
66.119.34.39 ,1062388704,08/31/2003 23:58,All,friend,11,293,910,
66.119.34.39 ,1062388742,08/31/2003 23:59,Pixies Place Stories,18 year old,1,220,304,
216.148.246.70 ,1062388771,08/31/2003 23:59,Pixies Place Stories,18 year old,11,220,304,
66.119.33.135 ,1062388824,09/01/2003 00:00,Pixies Place Stories,18 year old,11,220,304,
66.119.33.135 ,1062388833,09/01/2003 00:00,Pixies Place Stories,18 year old,1,220,304,
65.110.234.1 ,1062388860,09/01/2003 00:01,All,big tits,1,706,910,
66.119.34.39 ,1062388897,09/01/2003 00:01,Pixies Place Stories,18 year old,1,220,304,
66.119.34.39 ,1062388900,09/01/2003 00:01,Pixies Place Stories,18 year old,11,220,304,
66.119.34.39 ,1062388915,09/01/2003 00:01,Pixies Place Stories,18 year old,1,220,304,
66.119.34.39 ,1062388952,09/01/2003 00:02,All,cheerleader,1,7,910,
65.110.234.1 ,1062389124,09/01/2003 00:05,All,big tits,11,706,910,
203.91.81.120 ,1062389775,09/01/2003 00:16,All,teacher young boy,1,505,910,
203.91.81.120 ,1062389816,09/01/2003 00:16,All,callisto,1,12,910,
209.173.117.225 ,1062390579,09/01/2003 00:29,All,suze's birthday,1,43,910,
209.173.117.225 ,1062390645,09/01/2003 00:30,All,suze's birthday,11,43,910,
209.173.117.225 ,1062390702,09/01/2003 00:31,All,self suck,1,595,910,
209.173.117.225 ,1062390732,09/01/2003 00:32,All,self suck,11,595,910,
209.173.117.225 ,1062390926,09/01/2003 00:35,All,self suck,21,595,910,
209.173.117.225 ,1062391093,09/01/2003 00:38,All,self suck,31,595,910,
209.173.117.225 ,1062391122,09/01/2003 00:38,All,self suck,41,595,910,
209.173.117.225 ,1062391455,09/01/2003 00:44,All,self suck,51,595,910,
217.184.202.227 ,1062391478,09/01/2003 00:44,Pixies Place Stories,rape,1,4,304,
152.163.252.98 ,1062391913,09/01/2003 00:51,All,drunk,1,71,910,
64.228.193.18 ,1062394274,09/01/2003 01:31,All,beastiality,1,0,910,
144.139.113.13 ,1062394282,09/01/2003 01:31,All,rape stories,1,79,910,
64.228.193.18 ,1062394313,09/01/2003 01:31,All,animal sex,1,536,910,
144.139.113.13 ,1062394340,09/01/2003 01:32,All,rape stories,71,79,910,
144.139.113.13 ,1062394369,09/01/2003 01:32,All,rape,1,13,910,
64.228.193.18 ,1062394473,09/01/2003 01:34,All,animal sex,91,536,910,
172.166.34.2 ,1062396007,09/01/2003 02:00,All,f/f nc,1,4,910,
172.166.34.2 ,1062396079,09/01/2003 02:01,All,les* rape,1,286,910,
172.166.34.2 ,1062396132,09/01/2003 02:02,All,les* rape,11,286,910,
198.142.186.115 ,1062397556,09/01/2003 02:25,Pixies Place Stories,dog,1,22,304,
198.142.186.115 ,1062397644,09/01/2003 02:27,Pixies Place Stories,dog's cock,1,18,304,
198.142.186.115 ,1062397761,09/01/2003 02:29,Pixies Place Stories,grandpa's cock,1,0,304,
198.142.186.115 ,1062397778,09/01/2003 02:29,Pixies Place Stories,granddad's cock,1,0,304,
198.142.186.115 ,1062397789,09/01/2003 02:29,Pixies Place Stories,grandfather,1,1,304,
203.26.24.211 ,1062398434,09/01/2003 02:40,All,call girl,1,571,910,
203.26.24.211 ,1062398480,09/01/2003 02:41,Pixies Place Stories,call girl,1,219,304,
203.26.24.211 ,1062398538,09/01/2003 02:42,Pixies Place Stories,call girl,11,219,304,
203.26.24.211 ,1062398585,09/01/2003 02:43,Pixies Place Stories,call girl,61,219,304,
203.26.24.211 ,1062398616,09/01/2003 02:43,Pixies Place Stories,big pussy lips,1,304,304,
203.26.24.211 ,1062398681,09/01/2003 02:44,Pixies Place Stories,big pussy lips,11,304,304,
203.26.24.211 ,1062398701,09/01/2003 02:45,Pixies Place Stories,big pussy lips,71,304,304,
203.26.24.211 ,1062398722,09/01/2003 02:45,Pixies Place Stories,big clit,1,287,304,
203.26.24.211 ,1062398752,09/01/2003 02:45,Pixies Place Stories,big clit,11,287,304,
64.12.96.70 ,1062403549,09/01/2003 04:05,Pixies Place Stories,pantyhose,1,2,304,
81.134.80.218 ,1062403640,09/01/2003 04:07,All,nipple clamps,1,325,910,
81.134.80.218 ,1062403792,09/01/2003 04:09,All,clit clip,1,594,910,
81.134.80.218 ,1062403919,09/01/2003 04:11,All,tortured,1,9,910,
81.134.80.218 ,1062403968,09/01/2003 04:12,All,high heels,1,60,910,
81.134.80.218 ,1062404007,09/01/2003 04:13,All,nipples clamps,1,7,910,
81.134.80.218 ,1062404108,09/01/2003 04:15,All,&quot;nipples clamps&quot;,1,1,910,
64.12.96.171 ,1062404559,09/01/2003 04:22,All,slut wife,1,329,910,
64.12.97.11 ,1062404619,09/01/2003 04:23,All,cock in slut wife,1,739,910,
64.12.96.204 ,1062404678,09/01/2003 04:24,All,wife a slut,1,329,910,
64.12.96.171 ,1062404728,09/01/2003 04:25,All,wife fuck another man,1,844,910,
64.12.96.107 ,1062405130,09/01/2003 04:32,All,wife fuck another man,11,844,910,
210.49.236.204 ,1062405859,09/01/2003 04:44,All,&quot;pierced&quot;OR&quot;piercing&quot;,1,0,910,
210.49.236.204 ,1062405876,09/01/2003 04:44,All,pierced,1,15,910,
216.248.102.162 ,1062407796,09/01/2003 05:16,All,cop,1,11,910,
210.214.217.11 ,1062407949,09/01/2003 05:19,All,cock erection frustration pain,1,757,910,
210.214.217.11 ,1062408022,09/01/2003 05:20,All,cock erection frustration pain,11,757,910,
195.219.183.4 ,1062412628,09/01/2003 06:37,All,piss,1,33,910,
195.219.183.4 ,1062412818,09/01/2003 06:40,All,piss mom daughter,1,146,910,
203.91.135.221 ,1062412945,09/01/2003 06:42,All,piss mom daughter,11,146,910,
203.91.150.20 ,1062413079,09/01/2003 06:44,All,choot,1,4,910,
195.219.183.4 ,1062413201,09/01/2003 06:46,All,lund,1,4,910,
203.91.150.20 ,1062413265,09/01/2003 06:47,All,dog piss baby,1,3,910,
210.49.236.204 ,1062416596,09/01/2003 07:43,All,pierced,11,15,910,
210.49.236.204 ,1062416624,09/01/2003 07:43,All,*swim* thong,1,139,910,
210.49.236.204 ,1062416633,09/01/2003 07:43,All,*swim*ANDthong,1,0,910,
210.49.236.204 ,1062416643,09/01/2003 07:44,All,*swim*AND*thong*,1,0,910,
210.49.236.204 ,1062416653,09/01/2003 07:44,All,*swim* AND thong,1,55,910,
210.49.236.204 ,1062416791,09/01/2003 07:46,All,*swim* AND thong,11,55,910,
210.49.236.204 ,1062416859,09/01/2003 07:47,All,*swim* AND thong,21,55,910,
210.49.236.204 ,1062417138,09/01/2003 07:52,All,*swim* AND thong,31,55,910,
210.49.236.204 ,1062417329,09/01/2003 07:55,All,*swim* AND thong,41,55,910,
210.49.236.204 ,1062417388,09/01/2003 07:56,All,*swim* AND thong,51,55,910,
172.198.140.174 ,1062418340,09/01/2003 08:12,All,forced public exhibition,1,181,910,
208.18.95.121 ,1062418438,09/01/2003 08:13,Pixies Place Stories,forced cocksucking male,1,105,304,
172.198.140.174 ,1062418468,09/01/2003 08:14,All,forced public exhibition,11,181,910,
172.198.140.174 ,1062418529,09/01/2003 08:15,All,forced public exhibition,21,181,910,
172.198.140.174 ,1062418582,09/01/2003 08:16,All,forced public exhibition,31,181,910,
208.18.95.121 ,1062418627,09/01/2003 08:17,Pixies Place Stories,bisexual mmf,1,2,304,
172.198.140.174 ,1062418642,09/01/2003 08:17,All,forced public exhibition,41,181,910,
208.18.95.121 ,1062418691,09/01/2003 08:18,Pixies Place Stories,bisexual cocksucking mmf,1,9,304,
172.198.140.174 ,1062418715,09/01/2003 08:18,All,forced public exhibition,51,181,910,
172.198.140.174 ,1062418773,09/01/2003 08:19,All,forced public exhibition,61,181,910,
172.198.140.174 ,1062418830,09/01/2003 08:20,All,forced public exhibition,71,181,910,
172.198.140.174 ,1062418887,09/01/2003 08:21,All,forced public exhibition,81,181,910,
172.198.140.174 ,1062418945,09/01/2003 08:22,All,forced public exhibition,91,181,910,
172.198.140.174 ,1062418960,09/01/2003 08:22,All,forced public exhibition,91,181,910,
172.198.140.174 ,1062419010,09/01/2003 08:23,All,forced public exhibition,1,0,910,
172.198.140.174 ,1062419068,09/01/2003 08:24,All,forced public display,1,1,910,
213.249.33.72 ,1062419537,09/01/2003 08:32,All,kick AND balls,1,308,910,
24.184.18.192 ,1062419615,09/01/2003 08:33,All,schoolgirl spanking,1,25,910,
24.184.18.192 ,1062419645,09/01/2003 08:34,All,schoolgirl spanking,11,25,910,
24.184.18.192 ,1062419697,09/01/2003 08:34,All,schoolgirl spanking,21,25,910,
152.163.252.66 ,1062419880,09/01/2003 08:38,All,loosing virginity,1,38,910,
213.249.32.6 ,1062420010,09/01/2003 08:40,All,kick balls pain,1,6,910,
213.249.32.6 ,1062420213,09/01/2003 08:43,All,working in the women's prison,1,16,910,
80.5.22.124 ,1062423570,09/01/2003 09:39,All,subservient,1,3,910,
205.188.208.104 ,1062423899,09/01/2003 09:44,All,lactating,1,10,910,
205.188.208.104 ,1062424564,09/01/2003 09:56,All,incest,1,8,910,
205.188.208.104 ,1062424713,09/01/2003 09:58,All,rape,1,13,910,
66.128.183.10 ,1062426102,09/01/2003 10:21,All,double stuff,1,203,910,
66.128.183.10 ,1062427320,09/01/2003 10:42,All,double stuff,11,203,910,
66.128.183.10 ,1062427337,09/01/2003 10:42,All,double stuff weekend,1,274,910,
66.128.183.10 ,1062427353,09/01/2003 10:42,All,double stuff weekend,11,274,910,
66.128.183.10 ,1062427368,09/01/2003 10:42,All,double stuff weekend,21,274,910,
66.128.183.10 ,1062427385,09/01/2003 10:43,All,double stuff weekend,31,274,910,
66.128.183.10 ,1062427416,09/01/2003 10:43,Pixies Place Stories,double stuff weekend,1,62,304,
66.128.183.10 ,1062427428,09/01/2003 10:43,Pixies Place Stories,double stuff weekend,11,62,304,
66.128.183.10 ,1062427439,09/01/2003 10:43,Pixies Place Stories,double stuff weekend,21,62,304,
207.44.146.34 ,1062428003,09/01/2003 10:53,All,lesbian stories,1,148,910,
216.148.152.56 ,1062431650,09/01/2003 11:54,All,sorority,1,11,910,
207.44.146.200 ,1062431810,09/01/2003 11:56,All,lesbian stories,11,148,910,
207.44.146.200 ,1062431871,09/01/2003 11:57,All,red obsession,1,338,910,
207.44.146.200 ,1062431910,09/01/2003 11:58,All,red obsession part 2,1,577,910,
63.191.168.46 ,1062432770,09/01/2003 12:12,All,mom,1,88,910,
207.44.146.200 ,1062433145,09/01/2003 12:19,All,lesbian stories,1,148,910,
207.44.146.200 ,1062433785,09/01/2003 12:29,All,lesbian stories,11,148,910,
207.44.146.200 ,1062433853,09/01/2003 12:30,All,lesbian stories,21,148,910,
68.210.177.143 ,1062433931,09/01/2003 12:32,All,control,1,293,910,
68.210.177.143 ,1062433973,09/01/2003 12:32,All,mind control,1,558,910,
68.210.177.143 ,1062434047,09/01/2003 12:34,All,hypnosis,1,1,910,
68.210.177.143 ,1062434060,09/01/2003 12:34,All,trance,1,27,910,
68.210.177.143 ,1062434142,09/01/2003 12:35,All,trance,11,27,910,
68.210.177.143 ,1062434164,09/01/2003 12:36,All,trance,21,27,910,
65.32.132.250 ,1062436706,09/01/2003 13:18,All,three,1,463,910,
65.32.132.250 ,1062437756,09/01/2003 13:35,All,three,151,463,910,
65.32.132.250 ,1062437871,09/01/2003 13:37,All,doctor,1,38,910,
65.32.132.250 ,1062437886,09/01/2003 13:38,All,doctor,31,38,910,
141.161.48.204 ,1062439621,09/01/2003 14:07,All,ooze,1,20,910,
24.88.26.218 ,1062440100,09/01/2003 14:15,All,ass,1,501,910,
24.88.26.218 ,1062440299,09/01/2003 14:18,All,anal,1,49,910,
216.54.182.236 ,1062440553,09/01/2003 14:22,All,shave,1,69,910,
68.52.104.12 ,1062444823,09/01/2003 15:33,Pixies Place Stories,Forced,1,36,304,
12.215.115.140 ,1062445346,09/01/2003 15:42,All,audio stories,1,67,910,
64.72.54.156 ,1062445481,09/01/2003 15:44,All,dog,1,53,910,
193.111.198.37 ,1062445606,09/01/2003 15:46,All,sister in law,1,102,910,
62.252.164.193 ,1062445688,09/01/2003 15:48,All,stockings AND public,1,70,910,
62.252.164.193 ,1062445698,09/01/2003 15:48,All,stockings AND public,61,70,910,
62.252.164.193 ,1062445736,09/01/2003 15:48,All,stockings AND public,51,70,910,
64.72.54.156 ,1062445813,09/01/2003 15:50,All,horse,1,49,910,
62.252.164.193 ,1062445817,09/01/2003 15:50,All,stockings AND public,41,70,910,
193.111.198.37 ,1062445884,09/01/2003 15:51,All,sister in law,11,102,910,
62.252.164.193 ,1062445889,09/01/2003 15:51,All,stockings AND public,31,70,910,
64.12.96.11 ,1062445890,09/01/2003 15:51,All,mom,1,88,910,
62.252.164.193 ,1062445918,09/01/2003 15:51,All,stockings AND public,21,70,910,
64.12.96.205 ,1062445948,09/01/2003 15:52,All,moms tits,1,406,910,
64.12.96.231 ,1062445997,09/01/2003 15:53,Pixies Place Stories,moms tits,1,114,304,
193.111.198.37 ,1062446234,09/01/2003 15:57,All,sister in law,11,102,910,
63.162.190.42 ,1062449014,09/01/2003 16:43,All,slave,1,60,910,
63.162.190.42 ,1062449051,09/01/2003 16:44,Pixies Place Stories,slave,1,11,304,
63.162.190.42 ,1062449072,09/01/2003 16:44,Readers Submissions 1,slave,1,26,331,
63.162.190.42 ,1062449101,09/01/2003 16:45,All,slave,1,60,910,
152.163.252.8 ,1062449594,09/01/2003 16:53,All,pantyhose run,1,233,910,
152.163.252.8 ,1062449722,09/01/2003 16:55,All,slut wife,1,329,910,
66.119.33.170 ,1062449758,09/01/2003 16:55,Pixies Place Stories,blonde 18,1,3,304,
66.119.33.170 ,1062449785,09/01/2003 16:56,Pixies Place Stories,blonde 18,1,3,304,
66.119.33.170 ,1062449803,09/01/2003 16:56,Pixies Place Stories,blonde,1,87,304,
66.119.33.170 ,1062449834,09/01/2003 16:57,Pixies Place Stories,teen,1,0,304,
66.119.33.170 ,1062449845,09/01/2003 16:57,All,teen,1,7,910,
152.163.253.33 ,1062449936,09/01/2003 16:58,All,slut wife,11,329,910,
172.187.148.47 ,1062449956,09/01/2003 16:59,All,slut wife,1,329,910,
152.163.253.34 ,1062449958,09/01/2003 16:59,Pixies Place Stories,slut wife,1,14,304,
152.163.253.97 ,1062450001,09/01/2003 17:00,Pixies Place Stories,slut wife,11,14,304,
152.163.253.38 ,1062450030,09/01/2003 17:00,Pixies Place Stories,pantyhose,1,2,304,
152.163.253.97 ,1062450062,09/01/2003 17:01,Stories with Pictures,pantyhose,1,0,21,
66.119.33.170 ,1062450088,09/01/2003 17:01,All,teen,1,7,910,
152.163.253.98 ,1062450092,09/01/2003 17:01,All,pantyhose,1,11,910,
66.119.33.170 ,1062450246,09/01/2003 17:04,All,teen,1,7,910,
152.163.253.7 ,1062450448,09/01/2003 17:07,All,pantyhose,11,11,910,
152.163.253.7 ,1062450479,09/01/2003 17:07,All,slut wife,1,46,910,
152.163.253.65 ,1062450642,09/01/2003 17:10,All,slut wife,11,46,910,
24.104.31.196 ,1062450673,09/01/2003 17:11,Pixies Place Stories,milk,1,19,304,
24.104.31.196 ,1062450722,09/01/2003 17:12,Pixies Place Stories,milk,11,19,304,
24.104.31.196 ,1062450759,09/01/2003 17:12,Pixies Place Stories,milk,1,19,304,
152.163.253.37 ,1062450814,09/01/2003 17:13,All,slut wife,21,46,910,
66.119.33.170 ,1062450840,09/01/2003 17:14,All,teen,1,7,910,
66.215.228.241 ,1062451139,09/01/2003 17:18,All,uncut,1,6,910,
24.104.31.196 ,1062451456,09/01/2003 17:24,Pixies Place Stories,milk,11,19,304,
152.163.252.165 ,1062451512,09/01/2003 17:25,All,slut wife,31,46,910,
152.163.253.34 ,1062451546,09/01/2003 17:25,All,slut wife,41,46,910,
152.163.253.33 ,1062451592,09/01/2003 17:26,All,slut on all fours,1,17,910,
24.104.31.196 ,1062451964,09/01/2003 17:32,Pixies Place Stories,mother daughter,1,85,304,
152.163.252.130 ,1062452094,09/01/2003 17:34,All,slut on all fours,11,17,910,
24.104.31.196 ,1062452290,09/01/2003 17:38,Pixies Place Stories,mother daughter,11,85,304,
24.104.31.196 ,1062452324,09/01/2003 17:38,Pixies Place Stories,mother daughter,21,85,304,
24.104.31.196 ,1062452358,09/01/2003 17:39,Pixies Place Stories,mother daughter,31,85,304,
24.104.31.196 ,1062452372,09/01/2003 17:39,Pixies Place Stories,mother daughter,41,85,304,
172.152.68.58 ,1062452544,09/01/2003 17:42,All,red,1,333,910,
69.140.238.52 ,1062453276,09/01/2003 17:54,All,Nurse,1,51,910,
66.41.26.94 ,1062454385,09/01/2003 18:13,All,audio,1,2,910,
68.103.129.245 ,1062454418,09/01/2003 18:13,All,incest,1,8,910,
162.39.243.95 ,1062459332,09/01/2003 19:35,All,bestiality,1,2,910,
162.39.243.95 ,1062459461,09/01/2003 19:37,All,bestiality,1,2,910,
203.109.254.50 ,1062461031,09/01/2003 20:03,All,adultery,1,1,910,
203.109.254.50 ,1062461978,09/01/2003 20:19,Stories with Pictures,adultery,1,0,21,
203.109.254.50 ,1062462001,09/01/2003 20:20,Stories with Pictures,Boy/girl,1,0,21,
217.135.148.224 ,1062462217,09/01/2003 20:23,All,dolphin,1,0,910,
172.130.116.122 ,1062462596,09/01/2003 20:29,Pixies Place Stories,pregnant,1,9,304,
172.130.116.122 ,1062462612,09/01/2003 20:30,Pixies Place Stories,lactating,1,3,304,
139.55.10.255 ,1062463457,09/01/2003 20:44,All,piercing,1,15,910,
139.55.10.255 ,1062463532,09/01/2003 20:45,All,piercing,11,15,910,
139.55.10.255 ,1062463593,09/01/2003 20:46,All,shaving,1,39,910,
24.170.116.238 ,1062463747,09/01/2003 20:49,All,group,1,81,910,
62.31.108.24 ,1062464111,09/01/2003 20:55,All,nylons,1,13,910,
24.170.116.238 ,1062464409,09/01/2003 21:00,All,group,11,81,910,
24.170.116.238 ,1062464611,09/01/2003 21:03,All,group,21,81,910,
62.31.108.24 ,1062464614,09/01/2003 21:03,All,nylons,11,13,910,
62.31.108.24 ,1062464649,09/01/2003 21:04,All,footjob,1,0,910,
62.31.108.24 ,1062464671,09/01/2003 21:04,All,slips,1,19,910,
62.31.108.24 ,1062464753,09/01/2003 21:05,All,slips,11,19,910,
62.31.108.24 ,1062464830,09/01/2003 21:07,All,aunties stockings,1,87,910,
62.31.108.24 ,1062464873,09/01/2003 21:07,All,aunties stockings,11,87,910,
24.192.177.134 ,1062464886,09/01/2003 21:08,All,teach,1,49,910,
62.31.108.24 ,1062464918,09/01/2003 21:08,All,aunties stockings,21,87,910,
24.170.116.238 ,1062464949,09/01/2003 21:09,All,group,31,81,910,
139.55.10.255 ,1062465103,09/01/2003 21:11,All,shaving,11,39,910,
24.170.116.238 ,1062465256,09/01/2003 21:14,All,group,41,81,910,
24.170.116.238 ,1062465309,09/01/2003 21:15,All,group,61,81,910,
24.170.116.238 ,1062465425,09/01/2003 21:17,All,group,71,81,910,
24.170.116.238 ,1062465541,09/01/2003 21:19,All,group,81,81,910,
152.163.252.8 ,1062467450,09/01/2003 21:50,All,beastiality,1,0,910,
152.163.252.36 ,1062467453,09/01/2003 21:50,All,bonnie,1,7,910,
152.163.253.6 ,1062467488,09/01/2003 21:51,All,horse sex,1,530,910,
152.163.253.65 ,1062467533,09/01/2003 21:52,All,dog fucking,1,512,910,
152.163.252.39 ,1062467585,09/01/2003 21:53,All,sex with a horse,1,530,910,
152.163.252.168 ,1062467799,09/01/2003 21:56,All,horse,1,49,910,
152.163.252.165 ,1062468099,09/01/2003 22:01,All,horse,11,49,910,
152.163.252.104 ,1062468166,09/01/2003 22:02,All,dog,1,53,910,
66.76.30.168 ,1062471522,09/01/2003 22:58,All,oatmeal cookies,1,7,910,
207.144.233.58 ,1062471630,09/01/2003 23:00,All,slut wife,1,329,910,
207.144.233.58 ,1062471656,09/01/2003 23:00,All,slut wife,191,329,910,
207.144.233.58 ,1062471681,09/01/2003 23:01,All,slut wife,181,329,910,
207.144.233.58 ,1062471786,09/01/2003 23:03,All,slut wife,171,329,910,
207.144.233.58 ,1062471828,09/01/2003 23:03,All,slut wife,161,329,910,
207.144.233.58 ,1062471894,09/01/2003 23:04,All,slut wife,151,329,910,
207.144.233.58 ,1062472059,09/01/2003 23:07,All,slut wife,141,329,910,
65.33.112.95 ,1062472643,09/01/2003 23:17,Pixies Place Stories,babysitter,1,1,304,
68.48.114.57 ,1062473862,09/01/2003 23:37,All,college,1,128,910,
68.48.114.57 ,1062473916,09/01/2003 23:38,All,college,11,128,910,
68.48.114.57 ,1062473972,09/01/2003 23:39,All,college,21,128,910,
68.48.114.57 ,1062474052,09/01/2003 23:40,All,college,31,128,910,
68.48.114.57 ,1062474316,09/01/2003 23:45,All,college,41,128,910,
68.48.114.57 ,1062474375,09/01/2003 23:46,All,college,51,128,910,
68.48.114.57 ,1062474448,09/01/2003 23:47,All,college,61,128,910,
68.48.114.57 ,1062474519,09/01/2003 23:48,All,college,71,128,910,
68.48.114.57 ,1062474600,09/01/2003 23:50,All,college,81,128,910,
68.48.114.57 ,1062474665,09/01/2003 23:51,All,college,91,128,910,
68.48.114.57 ,1062474737,09/01/2003 23:52,All,college,101,128,910,
68.48.114.57 ,1062474827,09/01/2003 23:53,All,college,111,128,910,
68.48.114.57 ,1062474904,09/01/2003 23:55,All,college,121,128,910,
68.48.114.57 ,1062474970,09/01/2003 23:56,All,college,21,128,910,
205.188.209.8 ,1062475233,09/02/2003 00:00,Stories with Pictures,mom,1,0,21,
205.188.209.51 ,1062475258,09/02/2003 00:00,Stories with Pictures,sisters,1,0,21,
205.188.209.12 ,1062475274,09/02/2003 00:01,All,sisters,1,38,910,
205.188.209.9 ,1062477157,09/02/2003 00:32,All,sisters,11,38,910,
64.12.96.11 ,1062477528,09/02/2003 00:38,All,panty fetish stories,1,141,910,
64.12.96.233 ,1062477628,09/02/2003 00:40,All,panty fetish stories,11,141,910,
64.12.96.136 ,1062477701,09/02/2003 00:41,All,panty fetish stories,21,141,910,
64.12.96.137 ,1062477750,09/02/2003 00:42,All,panty fetish stories,31,141,910,
205.188.209.9 ,1062477765,09/02/2003 00:42,All,sisters,21,38,910,
205.188.209.9 ,1062477783,09/02/2003 00:43,All,sisters,31,38,910,
205.188.208.134 ,1062477818,09/02/2003 00:43,All,moms,1,1,910,
64.12.96.72 ,1062477906,09/02/2003 00:45,All,panty fetish stories,41,141,910,
64.12.97.10 ,1062478077,09/02/2003 00:47,All,panty fetish stories,51,141,910,
64.12.96.237 ,1062478357,09/02/2003 00:52,All,panty fetish stories,61,141,910,
64.12.96.137 ,1062478405,09/02/2003 00:53,All,panty fetish stories,71,141,910,
64.12.96.137 ,1062478448,09/02/2003 00:54,All,panty fetish stories,81,141,910,
64.12.96.137 ,1062478474,09/02/2003 00:54,All,panty fetish stories,91,141,910,
64.12.96.139 ,1062478619,09/02/2003 00:56,All,panty fetish stories,101,141,910,
64.12.96.139 ,1062478655,09/02/2003 00:57,All,panty fetish stories,111,141,910,
64.12.96.233 ,1062478707,09/02/2003 00:58,All,panty fetish stories,121,141,910,
64.12.96.166 ,1062478760,09/02/2003 00:59,All,panty fetish stories,131,141,910,
64.12.96.230 ,1062478799,09/02/2003 00:59,All,panty fetish stories,141,141,910,
64.228.110.137 ,1062478822,09/02/2003 01:00,All,lezbianrape,1,0,910,
64.12.96.235 ,1062478837,09/02/2003 01:00,All,panty stories,1,135,910,
64.228.110.137 ,1062478856,09/02/2003 01:00,All,lezbianrape,1,0,910,
152.163.252.8 ,1062479007,09/02/2003 01:03,All,cocaine,1,6,910,
152.163.252.8 ,1062479138,09/02/2003 01:05,All,addicted,1,33,910,
152.163.252.8 ,1062479162,09/02/2003 01:06,All,addicted drugs,1,51,910,
